"","Freq","Rel.Freq"
"illumina",18,2.06185567010309
"indian",18,2.06185567010309
"indicates",18,2.06185567010309
"insights",18,2.06185567010309
"interaction",18,2.06185567010309
"interest",18,2.06185567010309
"leading",18,2.06185567010309
"light",18,2.06185567010309
"mn",18,2.06185567010309
"moderate",18,2.06185567010309
"musc",18,2.06185567010309
"partially",18,2.06185567010309
"phospholipids",18,2.06185567010309
"polluted",18,2.06185567010309
"pre",18,2.06185567010309
"ray",18,2.06185567010309
"recognized",18,2.06185567010309
"recovery",18,2.06185567010309
"release",18,2.06185567010309
"ribose",18,2.06185567010309
"sampled",18,2.06185567010309
"seawater",18,2.06185567010309
"sequenced",18,2.06185567010309
"sequestration",18,2.06185567010309
"shared",18,2.06185567010309
"shifts",18,2.06185567010309
"shrimp",18,2.06185567010309
"southern",18,2.06185567010309
"toxic",18,2.06185567010309
"toxicity",18,2.06185567010309
"transformation",18,2.06185567010309
"trend",18,2.06185567010309
"39",17,1.94730813287514
"76",17,1.94730813287514
"79",17,1.94730813287514
"agent",17,1.94730813287514
"amounts",17,1.94730813287514
"amylase",17,1.94730813287514
"anticancer",17,1.94730813287514
"atcc",17,1.94730813287514
"background",17,1.94730813287514
"calculated",17,1.94730813287514
"caused",17,1.94730813287514
"cellulase",17,1.94730813287514
"central",17,1.94730813287514
"comparative",17,1.94730813287514
"cu",17,1.94730813287514
"cultivation",17,1.94730813287514
"cultural",17,1.94730813287514
"denaturing",17,1.94730813287514
"direct",17,1.94730813287514
"driven",17,1.94730813287514
"ecd",17,1.94730813287514
"elucidated",17,1.94730813287514
"exhibit",17,1.94730813287514
"fractions",17,1.94730813287514
"growing",17,1.94730813287514
"hydrolysis",17,1.94730813287514
"indicator",17,1.94730813287514
"ir",17,1.94730813287514
"largest",17,1.94730813287514
"layer",17,1.94730813287514
"majority",17,1.94730813287514
"marsh",17,1.94730813287514
"microorganism",17,1.94730813287514
"mud",17,1.94730813287514
"n2",17,1.94730813287514
"niche",17,1.94730813287514
"niger",17,1.94730813287514
"optimization",17,1.94730813287514
"paper",17,1.94730813287514
"phase",17,1.94730813287514
"physicochemical",17,1.94730813287514
"reached",17,1.94730813287514
"relationships",17,1.94730813287514
"represented",17,1.94730813287514
"representing",17,1.94730813287514
"responses",17,1.94730813287514
"ribosomal",17,1.94730813287514
"services",17,1.94730813287514
"solid",17,1.94730813287514
"substances",17,1.94730813287514
"subtropical",17,1.94730813287514
"survival",17,1.94730813287514
"temporal",17,1.94730813287514
"variability",17,1.94730813287514
"zn",17,1.94730813287514
"β",17,1.94730813287514
"",16,1.83276059564719
"41",16,1.83276059564719
"59",16,1.83276059564719
"63",16,1.83276059564719
"66",16,1.83276059564719
"67",16,1.83276059564719
"77",16,1.83276059564719
"78",16,1.83276059564719
"aims",16,1.83276059564719
"amf",16,1.83276059564719
"approaches",16,1.83276059564719
"assembly",16,1.83276059564719
"blue",16,1.83276059564719
"ch4",16,1.83276059564719
"clearly",16,1.83276059564719
"cloned",16,1.83276059564719
"colonies",16,1.83276059564719
"commonly",16,1.83276059564719
"consortium",16,1.83276059564719
"correlations",16,1.83276059564719
"crucial",16,1.83276059564719
"cultured",16,1.83276059564719
"cyanobacteria",16,1.83276059564719
"directly",16,1.83276059564719
"emissions",16,1.83276059564719
"extent",16,1.83276059564719
"focused",16,1.83276059564719
"generation",16,1.83276059564719
"harbor",16,1.83276059564719
"indigenous",16,1.83276059564719
"indonesia",16,1.83276059564719
"inhibit",16,1.83276059564719
"nitrification",16,1.83276059564719
"operational",16,1.83276059564719
"pharmaceutical",16,1.83276059564719
"phosphatase",16,1.83276059564719
"planted",16,1.83276059564719
"plays",16,1.83276059564719
"predicted",16,1.83276059564719
"pristine",16,1.83276059564719
"protection",16,1.83276059564719
"purpose",16,1.83276059564719
"rare",16,1.83276059564719
"resources",16,1.83276059564719
"restoration",16,1.83276059564719
"reveal",16,1.83276059564719
"serious",16,1.83276059564719
"sodium",16,1.83276059564719
"solubilization",16,1.83276059564719
"starch",16,1.83276059564719
"suitable",16,1.83276059564719
"support",16,1.83276059564719
"understood",16,1.83276059564719
"waters",16,1.83276059564719
"worldwide",16,1.83276059564719
"yielded",16,1.83276059564719
"2008",15,1.71821305841924
"34",15,1.71821305841924
"38",15,1.71821305841924
"58",15,1.71821305841924
"68",15,1.71821305841924
"accounted",15,1.71821305841924
"amended",15,1.71821305841924
"aquatic",15,1.71821305841924
"assays",15,1.71821305841924
"cctcc",15,1.71821305841924
"clones",15,1.71821305841924
"comprehensive",15,1.71821305841924
"contributed",15,1.71821305841924
"cost",15,1.71821305841924
"cultivated",15,1.71821305841924
"delta",15,1.71821305841924
"design",15,1.71821305841924
"dilution",15,1.71821305841924
"employed",15,1.71821305841924
"ftir",15,1.71821305841924
"gammaproteobacteria",15,1.71821305841924
"general",15,1.71821305841924
"generated",15,1.71821305841924
"h6",15,1.71821305841924
"increases",15,1.71821305841924
"independent",15,1.71821305841924
"indices",15,1.71821305841924
"interesting",15,1.71821305841924
"internal",15,1.71821305841924
"kda",15,1.71821305841924
"mediated",15,1.71821305841924
"metabolite",15,1.71821305841924
"metagenome",15,1.71821305841924
"microbiomes",15,1.71821305841924
"mixed",15,1.71821305841924
"moisture",15,1.71821305841924
"mycelium",15,1.71821305841924
"network",15,1.71821305841924
"oxide",15,1.71821305841924
"petroleum",15,1.71821305841924
"physico",15,1.71821305841924
"polyketide",15,1.71821305841924
"property",15,1.71821305841924
"quality",15,1.71821305841924
"respiratory",15,1.71821305841924
"soluble",15,1.71821305841924
"storage",15,1.71821305841924
"strategy",15,1.71821305841924
"stylosa",15,1.71821305841924
"summed",15,1.71821305841924
"sundarban",15,1.71821305841924
"traits",15,1.71821305841924
"unit",15,1.71821305841924
"units",15,1.71821305841924
"uptake",15,1.71821305841924
"valuable",15,1.71821305841924
"variety",15,1.71821305841924
"white",15,1.71821305841924
"xylose",15,1.71821305841924
"1ω7c",14,1.60366552119129
"52",14,1.60366552119129
"82",14,1.60366552119129
"93",14,1.60366552119129
"94",14,1.60366552119129
"ag",14,1.60366552119129
"albicans",14,1.60366552119129
"amplification",14,1.60366552119129
"appeared",14,1.60366552119129
"belongs",14,1.60366552119129
"beneficial",14,1.60366552119129
"biofilm",14,1.60366552119129
"biosynthesis",14,1.60366552119129
"brazilian",14,1.60366552119129
"degree",14,1.60366552119129
"detailed",14,1.60366552119129
"differential",14,1.60366552119129
"dominance",14,1.60366552119129
"early",14,1.60366552119129
"extensively",14,1.60366552119129
"finally",14,1.60366552119129
"glycine",14,1.60366552119129
"greatly",14,1.60366552119129
"green",14,1.60366552119129
"gymnorrhiza",14,1.60366552119129
"h8",14,1.60366552119129
"hong",14,1.60366552119129
"impacted",14,1.60366552119129
"include",14,1.60366552119129
"individual",14,1.60366552119129
"inoculum",14,1.60366552119129
"linked",14,1.60366552119129
"lipase",14,1.60366552119129
"mbp",14,1.60366552119129
"member",14,1.60366552119129
"microscopic",14,1.60366552119129
"min",14,1.60366552119129
"minor",14,1.60366552119129
"modified",14,1.60366552119129
"mudflat",14,1.60366552119129
"nh4",14,1.60366552119129
"occur",14,1.60366552119129
"organism",14,1.60366552119129
"partial",14,1.60366552119129
"phenolic",14,1.60366552119129
"played",14,1.60366552119129
"potassium",14,1.60366552119129
"press",14,1.60366552119129
"purification",14,1.60366552119129
"redundancy",14,1.60366552119129
"representative",14,1.60366552119129
"resonance",14,1.60366552119129
"rflp",14,1.60366552119129
"sandy",14,1.60366552119129
"screen",14,1.60366552119129
"selective",14,1.60366552119129
"sulphate",14,1.60366552119129
"summer",14,1.60366552119129
"supplemented",14,1.60366552119129
"supply",14,1.60366552119129
"surrounding",14,1.60366552119129
"swamp",14,1.60366552119129
"tide",14,1.60366552119129
"transport",14,1.60366552119129
"utilizing",14,1.60366552119129
"variable",14,1.60366552119129
"widespread",14,1.60366552119129
"wiley",14,1.60366552119129
"116",13,1.48911798396334
"2006",13,1.48911798396334
"53",13,1.48911798396334
"57",13,1.48911798396334
"83",13,1.48911798396334
"84",13,1.48911798396334
"abstract",13,1.48911798396334
"accumulated",13,1.48911798396334
"acidic",13,1.48911798396334
"adjacent",13,1.48911798396334
"aegiceras",13,1.48911798396334
"alkaline",13,1.48911798396334
"alpha",13,1.48911798396334
"amplified",13,1.48911798396334
"analyze",13,1.48911798396334
"apetala",13,1.48911798396334
"assemblages",13,1.48911798396334
"biotechnological",13,1.48911798396334
"candidate",13,1.48911798396334
"chloride",13,1.48911798396334
"clay",13,1.48911798396334
"clone",13,1.48911798396334
"colon",13,1.48911798396334
"completely",13,1.48911798396334
"composed",13,1.48911798396334
"consequently",13,1.48911798396334
"considerable",13,1.48911798396334
"controlled",13,1.48911798396334
"corniculatum",13,1.48911798396334
"deep",13,1.48911798396334
"demonstrate",13,1.48911798396334
"demonstrates",13,1.48911798396334
"detection",13,1.48911798396334
"diagnostic",13,1.48911798396334
"dpph",13,1.48911798396334
"drug",13,1.48911798396334
"effectively",13,1.48911798396334
"elevated",13,1.48911798396334
"elucidate",13,1.48911798396334
"euryarchaeota",13,1.48911798396334
"examine",13,1.48911798396334
"exhibiting",13,1.48911798396334
"ft",13,1.48911798396334
"fujian",13,1.48911798396334
"greatest",13,1.48911798396334
"grew",13,1.48911798396334
"indole",13,1.48911798396334
"indonesian",13,1.48911798396334
"industry",13,1.48911798396334
"influences",13,1.48911798396334
"inoculated",13,1.48911798396334
"ions",13,1.48911798396334
"isotope",13,1.48911798396334
"kong",13,1.48911798396334
"lagoon",13,1.48911798396334
"limiting",13,1.48911798396334
"ll",13,1.48911798396334
"mineralization",13,1.48911798396334
"monsoon",13,1.48911798396334
"mucronata",13,1.48911798396334
"needed",13,1.48911798396334
"nifh",13,1.48911798396334
"nitrite",13,1.48911798396334
"notably",13,1.48911798396334
"nuclear",13,1.48911798396334
"pb",13,1.48911798396334
"pichavaram",13,1.48911798396334
"polycyclic",13,1.48911798396334
"polymerase",13,1.48911798396334
"possessed",13,1.48911798396334
"protease",13,1.48911798396334
"putative",13,1.48911798396334
"racemosa",13,1.48911798396334
"reads",13,1.48911798396334
"restriction",13,1.48911798396334
"reveals",13,1.48911798396334
"sand",13,1.48911798396334
"second",13,1.48911798396334
"shenzhen",13,1.48911798396334
"solani",13,1.48911798396334
"stimulated",13,1.48911798396334
"submerged",13,1.48911798396334
"supernatant",13,1.48911798396334
"swamps",13,1.48911798396334
"synthase",13,1.48911798396334
"tanjung",13,1.48911798396334
"temperatures",13,1.48911798396334
"toc",13,1.48911798396334
"trichoderma",13,1.48911798396334
"utilized",13,1.48911798396334
"yellow",13,1.48911798396334
"105",12,1.3745704467354
"500",12,1.3745704467354
"85",12,1.3745704467354
"91",12,1.3745704467354
"absence",12,1.3745704467354
"adaptation",12,1.3745704467354
"additional",12,1.3745704467354
"amoa",12,1.3745704467354
"ani",12,1.3745704467354
"arid",12,1.3745704467354
"bengal",12,1.3745704467354
"black",12,1.3745704467354
"box",12,1.3745704467354
"chains",12,1.3745704467354
"classes",12,1.3745704467354
"clustered",12,1.3745704467354
"comparable",12,1.3745704467354
"comparing",12,1.3745704467354
"composite",12,1.3745704467354
"configurations",12,1.3745704467354
"contributing",12,1.3745704467354
"controls",12,1.3745704467354
"cover",12,1.3745704467354
"dgge",12,1.3745704467354
"differentiated",12,1.3745704467354
"dose",12,1.3745704467354
"draft",12,1.3745704467354
"drivers",12,1.3745704467354
"dynamic",12,1.3745704467354
"eco",12,1.3745704467354
"explain",12,1.3745704467354
"explained",12,1.3745704467354
"exposed",12,1.3745704467354
"expression",12,1.3745704467354
"extreme",12,1.3745704467354
"finding",12,1.3745704467354
"forms",12,1.3745704467354
"functioning",12,1.3745704467354
"geographical",12,1.3745704467354
"glycolipid",12,1.3745704467354
"grouped",12,1.3745704467354
"half",12,1.3745704467354
"help",12,1.3745704467354
"implications",12,1.3745704467354
"informa",12,1.3745704467354
"inputs",12,1.3745704467354
"larger",12,1.3745704467354
"libraries",12,1.3745704467354
"limitation",12,1.3745704467354
"material",12,1.3745704467354
"mineral",12,1.3745704467354
"neutral",12,1.3745704467354
"observations",12,1.3745704467354
"open",12,1.3745704467354
"oxidase",12,1.3745704467354
"pathogen",12,1.3745704467354
"phenol",12,1.3745704467354
"plastic",12,1.3745704467354
"pore",12,1.3745704467354
"possibility",12,1.3745704467354
"potentials",12,1.3745704467354
"prior",12,1.3745704467354
"producers",12,1.3745704467354
"product",12,1.3745704467354
"proteins",12,1.3745704467354
"proved",12,1.3745704467354
"remains",12,1.3745704467354
"semi",12,1.3745704467354
"separated",12,1.3745704467354
"shannon",12,1.3745704467354
"southeast",12,1.3745704467354
"spectra",12,1.3745704467354
"staining",12,1.3745704467354
"subunit",12,1.3745704467354
"survey",12,1.3745704467354
"technology",12,1.3745704467354
"ten",12,1.3745704467354
"terminal",12,1.3745704467354
"trading",12,1.3745704467354
"uk",12,1.3745704467354
"unclear",12,1.3745704467354
"upper",12,1.3745704467354
"varying",12,1.3745704467354
"02",11,1.26002290950745
"04",11,1.26002290950745
"06",11,1.26002290950745
"106",11,1.26002290950745
"2007",11,1.26002290950745
"54",11,1.26002290950745
"abiotic",11,1.26002290950745
"accumulate",11,1.26002290950745
"action",11,1.26002290950745
"adapted",11,1.26002290950745
"anammox",11,1.26002290950745
"anoxic",11,1.26002290950745
"aob",11,1.26002290950745
"assembled",11,1.26002290950745
"attempt",11,1.26002290950745
"attention",11,1.26002290950745
"balance",11,1.26002290950745
"bhitarkanika",11,1.26002290950745
"biosurfactant",11,1.26002290950745
"calcium",11,1.26002290950745
"carbohydrate",11,1.26002290950745
"city",11,1.26002290950745
"coding",11,1.26002290950745
"column",11,1.26002290950745
"compare",11,1.26002290950745
"compositions",11,1.26002290950745
"configuration",11,1.26002290950745
"considerably",11,1.26002290950745
"dehydrogenase",11,1.26002290950745
"diamino",11,1.26002290950745
"diazotrophs",11,1.26002290950745
"discovered",11,1.26002290950745
"disease",11,1.26002290950745
"diseases",11,1.26002290950745
"east",11,1.26002290950745
"employing",11,1.26002290950745
"endophytic",11,1.26002290950745
"evaluation",11,1.26002290950745
"exotic",11,1.26002290950745
"exposure",11,1.26002290950745
"expressed",11,1.26002290950745
"extensive",11,1.26002290950745
"filamentous",11,1.26002290950745
"flow",11,1.26002290950745
"futian",11,1.26002290950745
"genomes",11,1.26002290950745
"gradually",11,1.26002290950745
"ground",11,1.26002290950745
"highlights",11,1.26002290950745
"history",11,1.26002290950745
"hydroxy",11,1.26002290950745
"iii",11,1.26002290950745
"indicators",11,1.26002290950745
"industries",11,1.26002290950745
"inoculation",11,1.26002290950745
"institute",11,1.26002290950745
"interface",11,1.26002290950745
"irrespective",11,1.26002290950745
"islands",11,1.26002290950745
"kinetic",11,1.26002290950745
"labile",11,1.26002290950745
"lc",11,1.26002290950745
"m2",11,1.26002290950745
"magnetic",11,1.26002290950745
"marshes",11,1.26002290950745
"methodology",11,1.26002290950745
"micro",11,1.26002290950745
"microbe",11,1.26002290950745
"microbiota",11,1.26002290950745
"microcosm",11,1.26002290950745
"mortality",11,1.26002290950745
"ncbi",11,1.26002290950745
"negatively",11,1.26002290950745
"ni",11,1.26002290950745
"northern",11,1.26002290950745
"occurring",11,1.26002290950745
"origin",11,1.26002290950745
"otus",11,1.26002290950745
"particles",11,1.26002290950745
"phosphatidylcholine",11,1.26002290950745
"phylogenetically",11,1.26002290950745
"planctomycetes",11,1.26002290950745
"po",11,1.26002290950745
